-2.826283e+00 -4.416643e+00 -5.278152e+00 -5.697369e+00 -5.791557e+00 -5.625953e+00 -5.244873e+00 -4.687266e+00 -4.001659e+00 -3.271353e+00 -2.681924e+00 -2.634406e+00 -3.228579e+00 -3.870161e+00 -4.467185e+00 -5.186752e+00 -5.697684e+00 -5.906133e+00 -5.897808e+00 -5.963692e+00 -6.861431e+00 -7.626677e+00 -9.779859e+00 -9.882878e+00 -1.285942e+01 -1.476100e+01 -1.609544e+01 -1.607476e+01 -1.587382e+01 
-2.122831e+00 -3.714012e+00 -4.576587e+00 -4.997431e+00 -5.094610e+00 -4.935449e+00 -4.569879e+00 -4.052862e+00 -3.469537e+00 -2.952851e+00 -2.702854e+00 -3.045914e+00 -3.918183e+00 -4.702879e+00 -5.413908e+00 -6.237656e+00 -6.796217e+00 -7.027965e+00 -7.041023e+00 -7.181293e+00 -7.889741e+00 -8.518748e+00 -1.044105e+01 -1.055107e+01 -1.378939e+01 -1.577024e+01 -1.714794e+01 -1.710936e+01 -1.687424e+01 
-1.362369e+00 -2.954665e+00 -3.818891e+00 -4.242684e+00 -4.345960e+00 -4.200624e+00 -3.868151e+00 -3.431817e+00 -3.018382e+00 -2.755958e+00 -2.753941e+00 -3.258152e+00 -4.327162e+00 -5.285601e+00 -6.184086e+00 -7.139666e+00 -7.746497e+00 -7.999522e+00 -8.038703e+00 -8.297812e+00 -9.019942e+00 -9.597271e+00 -1.117340e+01 -1.127587e+01 -1.464745e+01 -1.669819e+01 -1.812841e+01 -1.813520e+01 -1.795210e+01 
-5.252806e-01 -2.119053e+00 -2.985826e+00 -3.415035e+00 -3.531134e+00 -3.416940e+00 -3.158084e+00 -2.879444e+00 -2.713233e+00 -2.693934e+00 -2.853444e+00 -3.442986e+00 -4.650244e+00 -5.754309e+00 -6.881599e+00 -8.017334e+00 -8.727535e+00 -9.055874e+00 -9.169019e+00 -9.579819e+00 -1.037340e+01 -1.094819e+01 -1.201301e+01 -1.207437e+01 -1.533807e+01 -1.743127e+01 -1.889821e+01 -1.896357e+01 -1.884540e+01 
3.906917e-01 -1.205674e+00 -2.077911e+00 -2.521157e+00 -2.674255e+00 -2.650082e+00 -2.576166e+00 -2.584926e+00 -2.700763e+00 -2.853321e+00 -3.095298e+00 -3.720588e+00 -4.920718e+00 -6.036346e+00 -7.225227e+00 -8.414038e+00 -9.162081e+00 -9.528561e+00 -9.739940e+00 -1.054089e+01 -1.169680e+01 -1.253808e+01 -1.324337e+01 -1.332878e+01 -1.587385e+01 -1.797661e+01 -1.947322e+01 -1.958751e+01 -1.951700e+01 
1.316904e+00 -2.847217e-01 -1.170379e+00 -1.651544e+00 -1.905534e+00 -2.096170e+00 -2.339321e+00 -2.655385e+00 -2.963643e+00 -3.203563e+00 -3.487876e+00 -4.159920e+00 -5.319873e+00 -6.362795e+00 -7.459645e+00 -8.598592e+00 -9.340575e+00 -9.737145e+00 -1.015858e+01 -1.151321e+01 -1.300843e+01 -1.410772e+01 -1.474796e+01 -1.493475e+01 -1.637043e+01 -1.835024e+01 -1.986629e+01 -2.002983e+01 -2.000138e+01 
2.223988e+00 6.154891e-01 -2.929017e-01 -8.413407e-01 -1.262590e+00 -1.730292e+00 -2.249644e+00 -2.757070e+00 -3.175188e+00 -3.477581e+00 -3.807147e+00 -4.549204e+00 -5.799754e+00 -6.892876e+00 -8.024358e+00 -9.175983e+00 -9.927179e+00 -1.034768e+01 -1.096412e+01 -1.271406e+01 -1.442611e+01 -1.569793e+01 -1.637250e+01 -1.664864e+01 -1.709143e+01 -1.850271e+01 -1.996990e+01 -2.022471e+01 -2.028265e+01 
3.215003e+00 1.600709e+00 6.653283e-01 3.504128e-02 -5.666409e-01 -1.261765e+00 -1.957527e+00 -2.581322e+00 -3.079719e+00 -3.448719e+00 -3.832445e+00 -4.635296e+00 -6.122287e+00 -7.382396e+00 -8.649919e+00 -9.854081e+00 -1.061167e+01 -1.102252e+01 -1.168302e+01 -1.360702e+01 -1.546109e+01 -1.683565e+01 -1.757713e+01 -1.794110e+01 -1.805630e+01 -1.857572e+01 -1.974838e+01 -2.004894e+01 -2.017120e+01 
4.414483e+00 2.795814e+00 1.832355e+00 1.116408e+00 3.444552e-01 -5.298193e-01 -1.363085e+00 -2.093245e+00 -2.681265e+00 -3.140135e+00 -3.591706e+00 -4.427790e+00 -6.209871e+00 -7.690163e+00 -9.198347e+00 -1.052778e+01 -1.134690e+01 -1.178463e+01 -1.241276e+01 -1.437167e+01 -1.631885e+01 -1.778801e+01 -1.861438e+01 -1.904816e+01 -1.914394e+01 -1.910672e+01 -1.944068e+01 -1.960250e+01 -1.974086e+01 
5.900713e+00 4.278058e+00 3.285938e+00 2.484639e+00 1.548109e+00 5.129023e-01 -4.565669e-01 -1.305086e+00 -1.997051e+00 -2.556441e+00 -3.073657e+00 -3.903790e+00 -5.910209e+00 -7.579143e+00 -9.286919e+00 -1.070681e+01 -1.157349e+01 -1.203785e+01 -1.264406e+01 -1.459144e+01 -1.657211e+01 -1.809367e+01 -1.902894e+01 -1.959841e+01 -1.981290e+01 -1.975681e+01 -1.954147e+01 -1.919933e+01 -1.892359e+01 
7.727581e+00 6.100367e+00 5.079068e+00 4.195632e+00 3.097713e+00 1.915112e+00 8.212285e-01 -1.305558e-01 -9.055592e-01 -1.536295e+00 -2.094601e+00 -2.908388e+00 -5.032662e+00 -6.802643e+00 -8.602505e+00 -1.005914e+01 -1.094532e+01 -1.142165e+01 -1.202243e+01 -1.396525e+01 -1.595967e+01 -1.751039e+01 -1.851762e+01 -1.917152e+01 -1.945112e+01 -1.943168e+01 -1.914349e+01 -1.856274e+01 -1.759342e+01 
9.956325e+00 8.323360e+00 7.272336e+00 6.311532e+00 5.057989e+00 3.747509e+00 2.553575e+00 1.525992e+00 6.953668e-01 2.101800e-02 -5.607764e-01 -1.361409e+00 -3.546660e+00 -5.372077e+00 -7.219160e+00 -8.694315e+00 -9.591028e+00 -1.007461e+01 -1.067503e+01 -1.261762e+01 -1.462144e+01 -1.619389e+01 -1.725444e+01 -1.796619e+01 -1.828724e+01 -1.829764e+01 -1.801656e+01 -1.736677e+01 -1.566877e+01 
1.269228e+01 1.105182e+01 9.970008e+00 8.936343e+00 7.532887e+00 6.113215e+00 4.840663e+00 3.757772e+00 2.888919e+00 2.186158e+00 1.589373e+00 7.983041e-01 -1.422882e+00 -3.284119e+00 -5.161080e+00 -6.648390e+00 -7.552667e+00 -8.042032e+00 -8.643993e+00 -1.058825e+01 -1.260043e+01 -1.419151e+01 -1.529505e+01 -1.605076e+01 -1.640322e+01 -1.643944e+01 -1.618205e+01 -1.552507e+01 -1.301529e+01 
1.620442e+01 1.455393e+01 1.343955e+01 1.233715e+01 1.078513e+01 9.269119e+00 7.931836e+00 6.805506e+00 5.907565e+00 5.183623e+00 4.575409e+00 3.791785e+00 1.546954e+00 -3.423750e-01 -2.243247e+00 -3.740732e+00 -4.652889e+00 -5.149978e+00 -5.757933e+00 -7.700242e+00 -9.720143e+00 -1.132852e+01 -1.246922e+01 -1.327334e+01 -1.366983e+01 -1.374965e+01 -1.354527e+01 -1.293617e+01 -6.450153e+00 
